20251225T,6980,6980,6980,6980,7
20251225T,7025,7025,7025,7025,7
20251225T,7050,7050,7050,7050,7
20251225T,7100,7100,7100,7100,7
20251225T,7150,7150,7150,7150,7
20251225T,7155,7155,7155,7155,7
20251226T,6900,6900,6900,6900,8
20251226T,7000,7000,7000,7000,8
20251226T,6700,6700,6700,6700,7
20251226T,6750,6750,6750,6750,7
20251226T,6825,6825,6825,6825,7
20251226T,6850,6850,6850,6850,7
20251226T,6950,6950,6950,6950,7
20251226T,6960,6960,6960,6960,7
20251226T,6975,6975,6975,6975,7
20251226T,6980,6980,6980,6980,7
20251226T,7025,7025,7025,7025,7
20251226T,7050,7050,7050,7050,7
20251226T,7100,7100,7100,7100,7
20251226T,7150,7150,7150,7150,7
20251226T,7155,7155,7155,7155,7
20251227T,6900,6900,6900,6900,8
20251227T,7000,7000,7000,7000,8
20251227T,6700,6700,6700,6700,7
20251227T,6750,6750,6750,6750,7
20251227T,6825,6825,6825,6825,7
20251227T,6850,6850,6850,6850,7
20251227T,6950,6950,6950,6950,7
20251227T,6960,6960,6960,6960,7
20251227T,6975,6975,6975,6975,7
20251227T,6980,6980,6980,6980,7
20251227T,7025,7025,7025,7025,7
20251227T,7050,7050,7050,7050,7
20251227T,7100,7100,7100,7100,7
20251227T,7150,7150,7150,7150,7
20251227T,7155,7155,7155,7155,7
20251228T,6900,6900,6900,6900,8
20251228T,7000,7000,7000,7000,8
20251228T,6700,6700,6700,6700,7
20251228T,6750,6750,6750,6750,7
20251228T,6825,6825,6825,6825,7
20251228T,6850,6850,6850,6850,7
20251228T,6950,6950,6950,6950,7
20251228T,6960,6960,6960,6960,7
20251228T,6975,6975,6975,6975,7
20251228T,6980,6980,6980,6980,7
20251228T,7025,7025,7025,7025,7
20251228T,7050,7050,7050,7050,7
20251228T,7100,7100,7100,7100,7
20251228T,7150,7150,7150,7150,7
20251228T,7155,7155,7155,7155,7
20251229T,6900,6900,6900,6900,8
20251229T,7000,7000,7000,7000,8
20251229T,6700,6700,6700,6700,7
20251229T,6750,6750,6750,6750,7
20251229T,6825,6825,6825,6825,7
20251229T,6850,6850,6850,6850,7
20251229T,6950,6950,6950,6950,7
20251229T,6960,6960,6960,6960,7
20251229T,6975,6975,6975,6975,7
20251229T,6980,6980,6980,6980,7
20251229T,7025,7025,7025,7025,7
20251229T,7050,7050,7050,7050,7
20251229T,7100,7100,7100,7100,7
20251229T,7150,7150,7150,7150,7
20251229T,7155,7155,7155,7155,7
20251230T,6900,6900,6900,6900,8
20251230T,7000,7000,7000,7000,8
20251230T,6700,6700,6700,6700,7
20251230T,6750,6750,6750,6750,7
20251230T,6825,6825,6825,6825,7
20251230T,6850,6850,6850,6850,7
20251230T,6950,6950,6950,6950,7
20251230T,6960,6960,6960,6960,7
20251230T,6975,6975,6975,6975,7
20251230T,6980,6980,6980,6980,7
20251230T,7025,7025,7025,7025,7
20251230T,7050,7050,7050,7050,7
20251230T,7100,7100,7100,7100,7
20251230T,7150,7150,7150,7150,7
20251230T,7155,7155,7155,7155,7
20251231T,6900,6900,6900,6900,8
20251231T,7000,7000,7000,7000,8
20251231T,6700,6700,6700,6700,7
20251231T,6750,6750,6750,6750,7
20251231T,6825,6825,6825,6825,7
20251231T,6850,6850,6850,6850,7
20251231T,6950,6950,6950,6950,7
20251231T,6960,6960,6960,6960,7
20251231T,6975,6975,6975,6975,7
20251231T,6980,6980,6980,6980,7
20251231T,7025,7025,7025,7025,7
20251231T,7050,7050,7050,7050,7
20251231T,7100,7100,7100,7100,7
20251231T,7150,7150,7150,7150,7
20251231T,7155,7155,7155,7155,7
20260101T,6900,6900,6900,6900,8
20260101T,7000,7000,7000,7000,8
20260101T,6700,6700,6700,6700,7
20260101T,6750,6750,6750,6750,7
20260101T,6825,6825,6825,6825,7
20260101T,6850,6850,6850,6850,7
20260101T,6950,6950,6950,6950,7
20260101T,6960,6960,6960,6960,7
20260101T,6975,6975,6975,6975,7
20260101T,6980,6980,6980,6980,7
20260101T,7025,7025,7025,7025,7
20260101T,7050,7050,7050,7050,7
20260101T,7100,7100,7100,7100,7
20260101T,7150,7150,7150,7150,7
20260101T,7155,7155,7155,7155,7
20260102T,6900,6900,6900,6900,8
20260102T,7000,7000,7000,7000,8
20260102T,6700,6700,6700,6700,7
20260102T,6750,6750,6750,6750,7
20260102T,6825,6825,6825,6825,7
20260102T,6850,6850,6850,6850,7
20260102T,6950,6950,6950,6950,7
20260102T,6960,6960,6960,6960,7
20260102T,6975,6975,6975,6975,7
20260102T,6980,6980,6980,6980,7
20260102T,7025,7025,7025,7025,7
20260102T,7050,7050,7050,7050,7
20260102T,7100,7100,7100,7100,7
20260102T,7150,7150,7150,7150,7
20260102T,7155,7155,7155,7155,7
20260103T,6900,6900,6900,6900,8
20260103T,7000,7000,7000,7000,8
20260103T,6700,6700,6700,6700,7
20260103T,6750,6750,6750,6750,7
20260103T,6825,6825,6825,6825,7
20260103T,6850,6850,6850,6850,7
20260103T,6950,6950,6950,6950,7
20260103T,6960,6960,6960,6960,7
20260103T,6975,6975,6975,6975,7
20260103T,6980,6980,6980,6980,7
20260103T,7025,7025,7025,7025,7
20260103T,7050,7050,7050,7050,7
20260103T,7100,7100,7100,7100,7
20260103T,7150,7150,7150,7150,7
20260103T,7155,7155,7155,7155,7
20260104T,6900,6900,6900,6900,8
20260104T,7000,7000,7000,7000,8
20260104T,6700,6700,6700,6700,7
20260104T,6750,6750,6750,6750,7
20260104T,6825,6825,6825,6825,7
20260104T,6850,6850,6850,6850,7
20260104T,6950,6950,6950,6950,7
20260104T,6960,6960,6960,6960,7
20260104T,6975,6975,6975,6975,7
20260104T,6980,6980,6980,6980,7
20260104T,7025,7025,7025,7025,7
20260104T,7050,7050,7050,7050,7
20260104T,7100,7100,7100,7100,7
20260104T,7150,7150,7150,7150,7
20260104T,7155,7155,7155,7155,7
20260105T,6900,6900,6900,6900,8
20260105T,7000,7000,7000,7000,8
20260105T,6700,6700,6700,6700,7
20260105T,6750,6750,6750,6750,7
20260105T,6825,6825,6825,6825,7
20260105T,6850,6850,6850,6850,7
20260105T,6950,6950,6950,6950,7
20260105T,6960,6960,6960,6960,7
20260105T,6975,6975,6975,6975,7
20260105T,6980,6980,6980,6980,7
20260105T,7025,7025,7025,7025,7
20260105T,7050,7050,7050,7050,7
20260105T,7100,7100,7100,7100,7
20260105T,7150,7150,7150,7150,7
20260105T,7155,7155,7155,7155,7
20260106T,6900,6900,6900,6900,8
20260106T,7000,7000,7000,7000,8
20260106T,6700,6700,6700,6700,7
20260106T,6750,6750,6750,6750,7
20260106T,6825,6825,6825,6825,7
20260106T,6850,6850,6850,6850,7
20260106T,6950,6950,6950,6950,7
20260106T,6960,6960,6960,6960,7
20260106T,6975,6975,6975,6975,7
20260106T,6980,6980,6980,6980,7
20260106T,7025,7025,7025,7025,7
20260106T,7050,7050,7050,7050,7
20260106T,7100,7100,7100,7100,7
20260106T,7150,7150,7150,7150,7
20260106T,7155,7155,7155,7155,7
20260107T,6900,6900,6900,6900,8
20260107T,7000,7000,7000,7000,8
20260107T,6700,6700,6700,6700,7
20260107T,6750,6750,6750,6750,7
20260107T,6825,6825,6825,6825,7
20260107T,6850,6850,6850,6850,7
20260107T,6950,6950,6950,6950,7
20260107T,6960,6960,6960,6960,7
20260107T,6975,6975,6975,6975,7
20260107T,6980,6980,6980,6980,7
20260107T,7025,7025,7025,7025,7
20260107T,7050,7050,7050,7050,7
20260107T,7100,7100,7100,7100,7
20260107T,7150,7150,7150,7150,7
20260107T,7155,7155,7155,7155,7
20260108T,6900,6900,6900,6900,8
20260108T,7000,7000,7000,7000,8
20260108T,6700,6700,6700,6700,7
20260108T,6750,6750,6750,6750,7
20260108T,6825,6825,6825,6825,7
20260108T,6850,6850,6850,6850,7
20260108T,6950,6950,6950,6950,7
20260108T,6960,6960,6960,6960,7
20260108T,6975,6975,6975,6975,7
20260108T,6980,6980,6980,6980,7
20260108T,7025,7025,7025,7025,7
20260108T,7050,7050,7050,7050,7
20260108T,7100,7100,7100,7100,7
20260108T,7150,7150,7150,7150,7
20260108T,7155,7155,7155,7155,7
